business_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
jhjmgnCYsTpIe-XOMZR-vA,15,28,21,8,17,8,4,2,,,,,,1,,,,1,2,13,9,4,12,8
xkGquJpL_-nAg-ZDaVHjPA,4,3,8,6,9,3,4,2,3,3,3,,,1,2,,3,8,3,6,7,2,4,3
hrhtWc8UcoZqYr2d7YPgEA,162,184,197,146,131,119,126,96,77,46,41,29,25,24,65,86,86,115,128,132,135,127,159,161
1Y58X4-dNJMHmGIJbTzsrg,2,7,9,5,3,1,3,,3,2,,,,,,1,1,5,2,2,3,3,4,1
x1fx7C_tc064cFATjl4fmQ,19,41,17,32,21,12,11,10,14,3,1,3,1,19,3,1,2,3,4,5,2,5,7,11
-jGA3ADqqv0PyB7Mbo-Zsw,7,8,3,2,3,,,,,,,,,,2,,,1,,4,5,5,10,5
SMPbvZLSMMb7KU76YNYMGg,1024,1083,1030,859,836,737,692,629,489,486,618,282,173,211,304,537,889,921,921,1051,961,1083,1093,1080
jKmAswXvFVRHN4VP-88zOA,98,112,105,73,67,68,43,52,36,25,18,10,19,23,29,39,49,62,111,85,86,112,107,90
NCFwm2-TDb-oBQ2medmYDg,257,248,314,414,455,408,354,192,112,38,25,7,19,30,38,94,113,99,96,138,139,160,185,246
VsIx1NnhM5PA8prJjIZNYg,23,28,27,25,25,8,6,4,7,4,2,1,1,1,3,1,2,11,10,14,11,11,21,10
zKqWjDZHo-lk7_E3hHkORg,,8,5,18,43,61,70,68,42,21,5,,,,2,,,,1,,4,2,3,3
uWIrZQx2BxKznWPjxWGRNg,15,21,33,12,11,22,12,20,16,11,2,,1,1,1,6,7,6,10,12,8,10,4,8
cQ2G-OenoaPwrZWwDsEDjw,20,24,20,18,12,9,8,8,6,5,5,2,4,5,26,89,83,20,32,23,19,17,25,20
ORmMxiJnz9sMnHLFTZtitw,23,25,33,39,32,18,25,9,7,4,3,2,3,8,18,13,25,15,21,11,8,19,26,32
UceIYWaKErRX_CSviEgVuw,3,35,24,15,35,11,8,8,1,2,,,2,1,1,,5,6,3,6,4,6,4,1
1fK0bh0dI_Pz6-I8jorHQw,,6,3,2,,,4,1,1,,,,,,,,,,,,1,2,,
5iSlHNIy3RLbCP5AayB31g,25,46,53,46,23,2,,,,,1,,,,,,2,2,28,50,43,24,13,11
dWrezcuIAO-Ckx1W0gu5jg,68,140,173,100,52,7,2,7,3,1,4,,,1,1,4,3,12,35,71,60,34,32,27
JXwyTKI7TlnleDhT3LRKKQ,61,54,65,55,83,101,75,52,22,7,,2,2,2,4,5,3,6,5,16,14,28,52,40
XGaa9NDCwOJ9v0Cj55p28w,14,14,22,24,30,28,35,31,15,14,6,3,2,,3,,1,2,2,1,5,7,16,9
_ixV2SWDy7w8jzEAHp85qA,22,35,45,32,33,18,16,16,10,1,2,1,,,,4,8,11,25,34,26,34,43,27
GizVoda_ztZpbqdpAd2gYg,,,2,4,15,12,20,20,15,6,4,2,1,,,,,1,,1,2,1,,
pqaFZPp12U7YX1upzSfR_A,7,7,6,12,16,35,33,34,27,12,4,1,1,,1,1,1,3,1,2,4,7,4,1
rzxEaRIVQXWObAHBUMOAvw,,3,5,3,3,3,2,3,2,2,4,,1,,,,,1,2,,1,1,2,2
Nm1pBGkT5euNOn29JHwXrQ,11,29,127,76,24,19,5,2,,,,,,2,,1,2,1,3,2,5,3,1,3
IZKjHtCuRlbhyD1WtGd8uA,1,1,,,,,,1,1,,,,,,,,,,,,3,1,1,1
-QNQ4R1VgRoL4b6lC8Anrg,12,18,25,32,38,16,13,5,6,3,,,,,,,,3,3,17,22,17,14,10
3GLWwjU3Ku_2EWuJ71hxqg,5,5,3,4,1,,,2,,,,,1,1,2,3,2,7,12,13,27,33,30,6
0tnZj3GkhKxPd9hT3HXt5A,7,5,3,8,2,3,1,1,1,,,,,,1,2,1,2,7,8,4,3,6,5
6hGFtOcrhYeAE0uBUNpgLQ,1,3,,3,1,,,,,,,,,,,,,,,,2,,,
4Pzw-hvOESVUhQnZvXzjOg,8,28,11,43,36,7,2,1,,,,,,,1,,2,2,3,,3,2,1,2
3X7dy9FD3fQ8fQ-WBBzDMw,51,78,94,80,67,47,28,17,8,4,3,,,,,1,,2,3,5,16,22,47,52
jKrlc4xQIvfzDZ8eNfqxwg,38,74,78,89,105,109,126,74,41,5,3,1,2,,2,12,4,5,5,6,10,7,12,18
m_XkXGm4BSnrtiLc1zgLTw,1,,3,6,2,4,3,5,2,1,1,,1,,1,,1,,,,2,1,,1
KPV_FVNWkgmYh1ArVlt6kg,112,118,86,74,44,14,6,3,5,,,1,,,4,6,10,20,35,48,40,51,30,53
P5ok14ZLSORO-1521ZPWNw,,,3,,1,,,,,,,,,,,,,,1,1,2,,,1
pomGBqfbxcqPv14c3XH-ZQ,191,284,341,250,94,30,10,6,3,1,3,,2,,1,4,3,5,46,106,116,81,76,85
e98_6C_gMInBf9ZpctDIxw,1,1,,1,5,5,2,2,,,,,,,2,1,2,,1,2,,,,
XIgTZdZqJLuaYnaWG3jyFw,96,106,62,24,11,3,1,5,1,,,,1,6,4,10,10,2,7,3,4,4,8,3
oB8ubB0VcNyCmiy6jRnCiQ,,4,2,1,,,,,,,,,,,,,,,,,,,,
FfG8twx5K18y268Gp4dSKA,61,122,124,92,80,49,52,32,47,37,44,35,33,20,11,7,5,7,33,74,58,60,59,51
SaL2YDKT96zHqxlaq7mJbw,12,21,22,10,16,17,7,24,22,11,4,1,1,,2,1,9,3,4,8,9,9,10,17
Jt28TYWanzKrJYYr0Tf1MQ,169,221,271,250,225,136,103,68,32,14,9,7,3,4,6,12,36,62,118,196,205,213,174,166
T64FH66qs4EN0d0ds2f5fw,3,8,7,8,14,58,112,126,69,39,31,9,3,,2,,3,5,5,1,6,2,2,1
xo1FxmxwWAXIVZ1MO222dg,87,127,65,57,46,40,34,35,20,24,10,8,3,3,13,13,5,9,8,13,9,23,22,38
Mnf10SaW1-8O3zVF_S16Dg,37,33,50,33,32,20,11,3,3,2,,,1,1,,2,3,2,2,11,7,16,14,26
FLo5NZ8OXq-lgfXIn1er1A,5,4,1,6,10,4,5,6,1,1,1,,,,2,1,,2,2,3,4,6,6,
-OEIW0dO96-492qa_luxaw,105,134,119,88,83,55,32,25,20,14,12,5,3,2,7,17,13,12,21,62,59,53,35,63
8qAtou9A4ksXGkjyLibWDg,27,38,30,23,27,21,7,4,2,,,,,,1,1,1,2,5,2,2,4,1,12
jlm7UtOXnZ8azTpkqqppJA,20,23,23,13,17,26,22,19,10,4,3,2,1,,,2,6,2,9,12,15,10,16,15
SLJX2dksO_BeNMQUe3Nr8Q,8,5,1,,1,2,1,,1,1,,,1,2,2,3,1,1,,2,2,8,16,7
vGAJwqvfJLoeHdaM-8eRng,52,95,77,51,29,20,1,1,2,,,,,,4,,4,3,17,45,33,26,28,24
U57kGjM96gJHP3FZiCde5w,,1,,14,109,60,23,6,3,,,2,,,1,,2,3,,,2,3,2,
BVR1lyHxR7BGp5WF7KeikQ,7,13,8,13,15,20,35,36,22,13,2,1,,,,2,2,8,1,3,2,,5,1
SAIrNOB4PtDA4gziNCucwg,154,285,409,288,156,110,135,207,153,55,11,2,,1,3,5,5,5,6,8,10,3,15,23
swl9MCD8CU7kbNvn0L4SJg,9,16,13,5,5,4,1,5,2,,2,2,,,,,2,1,12,6,7,4,5,6
PpicV2WP71Bmn5QsA9LAYw,3,2,4,,3,5,11,5,6,5,,,,,,,2,1,,1,1,1,,4
26qWU1er-B1ofp47_ZjD0w,,,2,3,6,4,6,10,9,5,2,,,,,,2,2,,1,2,1,,
bRrA6j1FBlGP8eOBPQf1UA,12,12,11,11,15,13,16,9,17,11,7,5,,3,,3,1,3,4,5,4,4,9,8
mDoLWEOFmxcQ5TAPqxoJLg,52,62,37,27,38,36,19,16,10,4,3,4,1,1,3,5,5,4,8,9,8,17,16,30
-N_agk8RUHvHk3GVDsyunQ,4,2,12,6,5,7,4,4,5,1,4,2,,1,,,4,6,5,4,3,1,5,3
MiUrif_vYOuITF4ALf7WHA,56,47,35,56,51,35,23,12,13,6,4,6,1,,3,8,10,14,22,38,45,54,54,42
5LNZ67Yw9RD6nf4_UhXOjw,1292,1481,1439,1431,1281,1226,1157,965,727,521,331,232,146,195,331,708,768,817,1027,1246,1236,1198,1174,1181
Wg9272hxpu9IBTXMTB6EeQ,191,179,121,82,52,18,7,1,,,1,,,,,,,3,58,127,105,60,30,80
JWhqCvKTs5vLwIrhrbgx7Q,12,20,16,19,27,20,15,18,7,,,2,,,,2,1,1,,5,2,3,3,6
wAQr_GVUNFSvqFfr3cC9kA,7,14,18,12,16,8,10,7,5,,1,,,1,,1,8,3,2,1,4,5,6,7
rONzEAB8P2sBLgBEGnVMrA,9,24,26,19,9,9,8,7,6,8,4,2,5,2,3,5,2,,3,7,9,4,7,5
ATi_nyof_4WGpmtHoc53dQ,1,1,1,1,4,1,,,,,,,,,,,,1,,1,,2,1,
KHROx3AxX8btg70JDPbIqg,36,81,60,63,48,26,23,14,13,10,6,,4,3,2,4,7,6,8,9,4,9,7,29
d6_51PI94EC1C5sG9hi6HA,10,13,24,23,13,10,10,2,4,2,4,1,,,1,3,,1,2,7,5,4,4,6
DyYS-JKXlW2PCr_Gt5JOvQ,17,20,24,20,13,6,10,15,7,8,7,2,1,1,5,3,2,4,12,9,8,6,13,10
qA-747-HsB_G1-PFofbvtg,32,24,19,21,17,20,12,8,6,6,,,1,,2,1,,5,11,15,32,34,24,25
BB-Ab0rwYk6aclOn9SMVmg,,,,,1,,,,,,,,,,,,,,1,3,4,2,2,2
iACo0RlJN6PGJez9oaK-tA,24,38,48,37,37,19,19,19,10,2,3,1,3,2,1,2,2,8,4,9,8,5,8,19
8IY7Ke86FdTCAgidNTk8eA,5,7,11,3,3,4,2,6,5,2,2,,,,1,1,,1,2,,3,1,2,1
wmSpZnWRgaH1Zk8sfnRqHA,2,5,1,1,1,,,3,,,,,,,,,1,,,1,2,,,1
9NrsFCuGGPJJGCZGP0T2mA,,,,2,,,,,,,,,,,,,1,,,,,,,
n98Gbks3BvpKC8qMFPMKeQ,3,7,5,5,3,1,1,1,,,,,,,,,2,2,,2,1,,,3
CMJqS9j_FB_lSgMhnl_NFQ,5,4,3,8,13,13,24,55,30,11,3,4,3,1,1,,,2,,3,4,5,8,16
dn_ipqbm7_jUz5X3rDez_A,253,313,332,301,276,224,146,64,20,10,3,2,4,3,7,7,10,11,108,247,245,253,274,258
nUR_AQd_6Dhpx3sb2T6meg,50,51,38,32,33,33,21,33,16,8,1,5,,2,5,3,1,3,8,6,5,5,12,25
cc1jQJfCet8lfxj99CdCFw,6,38,47,22,2,,,,,,,,,,,,,,,1,,2,,
DMMEWBNOJhB9nG_2J1lYvg,11,8,18,11,25,39,36,26,20,5,7,1,,,,,2,8,,3,4,2,5,2
Rj-7ymdw8aNZBRqGRAjR3Q,90,121,109,103,55,19,4,1,1,,,,1,,1,1,1,,26,54,82,69,51,77
SwiqqxIA1UlSi5kxwaaR2w,,1,,2,,,,1,,,,,,,,,1,2,,,,1,,2
a3jFGgoWbPkPGENEafiXwg,5,13,7,13,20,14,4,6,8,3,6,,1,1,1,,7,8,11,19,6,7,9,17
6hL5p4GvffZspZaU1vVnMg,63,78,60,45,40,51,52,39,31,21,5,2,4,4,5,1,2,2,5,11,13,8,11,40
qqs7LP4TXAoOrSlaKRfz3A,71,122,171,151,57,15,3,3,2,3,3,1,1,,2,8,4,11,120,199,203,147,89,65
6Ct57qgmXwOnzfSZoUGh0Q,308,282,299,250,223,232,212,213,152,110,72,52,42,49,97,115,165,205,229,247,228,269,339,320
kqEjBvWOgnitmH4nTTPuJQ,1,3,1,,3,,,,,,,,,,,,,,,,,1,,
n0h8aAbohj32URLrw4ak0A,6,8,5,3,9,3,4,,1,,,,,1,,,,2,2,1,1,5,3,4
HCy67mv3yK8BXlrTwcdKSg,5,8,28,18,6,7,2,5,2,,2,,,,,,1,2,2,3,7,10,1,8
N98tlF53bqiWZ72INWaFyg,21,32,14,16,14,9,2,,1,,,,,,1,,,8,4,2,1,2,17,14
7sPNbCx7vGAaH7SbNPZ6oA,421,650,754,685,554,333,147,81,40,17,2,,2,2,1,6,7,16,350,749,751,622,477,416
G5iz09NiHOtAcxAAcMCXzA,30,13,11,4,3,,1,3,,1,,3,,,1,,11,17,28,39,41,45,34,45
Xspg78dOvuedvuPEUwZBjw,65,96,109,107,70,42,19,21,6,3,1,3,1,3,23,66,65,101,96,85,107,97,78,76
bpRo8L8dkhgbJhdIKa9mwA,41,160,253,330,291,226,125,44,12,10,5,5,5,6,4,13,7,11,6,16,4,8,7,8
v3hOnLX3zOuRao5Gc3C8hQ,16,21,8,6,3,3,1,3,4,2,,1,2,,6,11,23,22,22,30,28,33,23,26
stbX9rtRIpDF-VymOwHJ8w,6,8,9,9,12,15,19,29,16,11,7,2,1,1,,,,1,1,1,1,,2,1
KYEZATGRY5aD69ZR6VvyWQ,5,9,6,10,2,2,4,,,1,1,,,,,,1,3,8,3,4,4,10,4
BN_GVKaX0jnaVI4Ar1iV2w,4,16,3,2,6,4,5,2,,,,1,1,,,,,,2,4,,2,2,2
_pBXtjN43eqMV0XZTz7nmw,23,23,37,30,64,214,399,440,266,151,75,24,12,7,1,2,2,8,9,10,12,12,6,11
YF4QJ_j-PM7cMZja6K1MwQ,61,40,32,13,12,41,60,52,27,21,12,6,,3,3,3,12,26,84,145,150,96,89,55
a2JgQgEGm5hMDEhryhMMJg,7,34,18,45,28,21,11,4,3,,3,,2,1,1,2,6,6,3,5,1,2,1,3
o597EK6uvR5RuPMZEwYCUg,16,188,231,147,173,70,33,16,9,1,3,1,,6,,3,5,8,8,15,7,8,8,14
bzwLwNB4i38hE-hUKMbH5w,1,,,4,,3,,,3,,,,,,1,1,,1,1,,,1,1,
Euarvo7ZLzpuTOFXOx70Qw,,,1,,,,,,,,,,,,,,,,,,,,,
a-4SLIoCbHts1Rm0ltJJjg,11,7,12,14,20,17,15,23,15,10,4,5,6,5,4,6,4,9,6,14,15,19,14,9
vcM4smunSk2B3ZOJWTk-Rg,8,14,21,14,10,11,6,11,8,1,,,1,,2,3,3,1,3,3,1,4,11,4
oLyknV8O5jR3COxy4wPbrg,7,11,3,10,3,5,7,12,5,9,2,3,,2,1,4,3,3,2,9,6,12,8,11
gEjHZH--OgwXph03pVdoYg,86,70,92,66,71,56,65,83,47,50,37,21,15,16,13,12,21,28,38,67,58,72,79,75
y8d90Pt16Nip-B5UXWBP-w,344,386,440,377,328,354,245,66,9,4,2,1,1,1,6,8,2,17,78,151,183,147,179,296
nHQtk-oJVNvVpvfFslv9Ug,9,13,17,5,12,8,9,34,21,6,7,6,2,,1,,,9,2,,2,3,3,4
mbjF4qlWNfmLlhQ6-VowHg,2,3,4,2,3,3,1,1,5,4,7,5,,,2,,1,2,7,5,5,5,3,6
UgusE1TeoVGQRPg_wN4Ubg,2,,,,,2,,,1,,,1,,,,,,,,1,,,,
17V-PM_2t0QIAvU0euBovg,6,8,4,1,2,2,2,,2,1,,,,1,,,10,14,11,15,8,15,14,14
8fYvO8ZMILIlPcYNB9IA1w,8,8,11,14,30,8,6,1,1,,,1,,,,1,1,2,,1,4,1,4,3
hxvrzLFpNQQFKEMNSO6FlQ,1,4,9,22,30,24,36,16,5,,,,,,,,1,,1,1,1,,1,2
v2GJWvZqEAjUc22hZUYzYw,,,1,,,,,,,,,,,,,,,,,,1,,,
VGWEpMEkzQopS5lUNd06Sw,178,240,261,252,194,137,99,67,29,11,,,1,,1,,8,8,98,162,146,111,72,118
Q-qdb8Om_gE8dEqb_Ysejw,6,18,13,18,7,1,6,3,2,1,,,,,,,,,,2,3,8,7,2
gJ-GhQAJmb8NfmYmZ9vNbg,,2,,,,1,,,,,,,,,,1,,3,4,6,1,3,4,5
CrMdi8f0YftE3_K3UZU6gw,1,8,11,2,7,1,1,,,,,,,,,,1,1,1,1,,1,3,
U8afCPSblJ_kagrU6nghqQ,21,16,7,5,2,,,,,,,4,10,23,22,16,9,8,11,10,8,3,5,16
7IkSGKKiWhfkXQBCT8EOgA,31,37,50,26,18,14,8,7,2,8,5,3,,6,,4,10,12,22,20,12,29,16,16
XwqDAyiPGnQFuCWUsokSfg,10,7,4,,4,,2,1,,1,1,,,,1,8,13,21,19,15,9,11,13,17
o1wIJ_ToTf6nKkumXWxSUQ,2,2,6,1,3,5,2,1,,,,2,2,1,,,,,,2,1,1,1,
ikq8TRpHxGxfBVFpmsnaNQ,4,5,2,1,1,,,,1,,,,,,11,4,14,9,33,45,30,8,10,9
7-WXY8gfKqltecyDUc6Ghg,3,9,9,13,3,2,2,,3,1,1,,,,2,1,1,3,1,5,5,3,6,5
kzwiQ54fopeTgGEIkgJ2dQ,89,116,70,49,42,43,62,94,63,50,19,12,6,6,9,4,10,1,9,34,24,9,26,32
X11JfeIVH9d6qMrDqA-N7A,35,52,37,18,32,20,14,16,12,10,2,3,,,2,4,3,5,2,30,18,13,13,19
5_ymZOB8eIfi6nzzL5-SbQ,121,173,134,128,131,97,92,96,74,57,36,29,10,9,5,9,19,24,25,57,49,22,32,52
oiVpyFXOAdQUHvQLwr-58g,6,7,11,4,3,12,8,11,6,1,1,1,,,1,,,4,5,8,4,4,4,7
BORPULADzZV6_LJZzcsywQ,100,100,141,127,146,103,106,102,77,42,10,5,1,6,12,8,26,53,79,103,122,104,96,93
WPCgtEG-bJt0cZtnM-x7yw,13,75,43,26,4,3,4,,1,,,,,,1,1,2,3,,,1,3,3,3
MxzMn4UAU-Vt-x2lyEqcDw,,2,1,1,3,4,1,,,,,1,,,,1,,,,1,1,,,
Px6jHbn82gk05QvazuXnJg,1,,2,2,,,,,,,,,,,,1,,,1,,1,1,,
bQ_wtZvMb__OhprY5bF9aQ,94,153,164,98,32,6,7,3,2,1,1,2,1,1,1,3,1,9,33,84,91,70,72,72
71bwX-tbmq4su8H7Q9oLOQ,355,214,48,13,12,16,12,19,18,4,2,2,,2,2,3,7,4,3,4,12,41,65,90
mrQqy-xU6nanRoPabNw-jA,4,8,7,12,4,2,,,2,,,,,,,1,,,1,1,1,,2,1
urALunwW79g5ZzWzHQ250g,26,15,16,21,34,33,23,15,,2,2,,,,,1,1,3,2,11,12,16,20,18
vjhB95c5nOXflNoyq_jKzw,237,362,298,218,163,69,27,12,7,6,1,,,1,,1,4,19,69,140,120,128,129,158
eGds23U24IJ2Ww_feC5RIg,3,13,2,2,,,,,,,,,,,,1,,,1,,,1,4,3
nW3Cq-PPmDLMMlDaeXLDqA,2,4,6,3,4,1,,,,,,,,,,,1,1,,1,1,1,1,1
n0tnioUYabmpBrTwmIq08Q,8,5,5,7,4,4,3,6,7,3,,,,1,,,2,2,,,1,2,,3
127i5uC5PTjWdvBMXEn9Ww,,3,2,10,6,5,5,3,4,2,2,,,,,,,,,,1,2,3,2
nAQtZgjU0fAjAtWtCETkew,2,1,2,2,2,4,3,3,,,,,,1,,,,,1,3,8,5,2,5
s4A_aLo5t7aOd0Kb0GWa2w,3,1,3,5,1,2,4,2,5,2,1,,,,2,4,4,1,3,5,2,4,4,6
P7pxQFqr7yBKMMI2J51udw,369,540,636,687,651,470,296,109,26,8,4,3,1,9,11,13,26,27,248,556,608,532,420,361
4ZZUy_puHjqkv5Z9OO9qKA,,,,,,,,,,,,,2,,,,,,,1,1,1,,
GAhKwMfERTKgACn1Z2BMrg,,,,1,,,,1,,,,,,,,,,1,,,,1,,
BjPph9SbmEfox2vip326PQ,33,54,37,35,31,36,39,36,3,5,1,3,,,,1,2,4,3,3,3,13,21,29
MgaFkl7CTZZfXUJ79FIWGQ,3,4,43,29,8,6,3,,,1,,,,,,,2,3,3,4,1,4,2,2
g3g3dWFoVSYhXQTs4ctGyg,34,35,36,55,110,132,144,137,114,52,28,9,2,1,3,25,21,18,12,18,14,10,31,31
Pob7ibbNT29--69nxXEP2g,186,185,190,242,329,364,382,409,260,118,73,26,18,11,14,41,39,36,58,54,74,90,95,127
ZwNfUuh88cvjqiNtIxxHHg,11,15,15,18,14,25,36,27,10,4,,1,,2,1,3,3,4,5,9,10,7,12,21
6GzwaQeb3brmyBucng_WPg,64,68,61,60,82,91,105,100,60,60,22,23,8,1,7,21,27,26,25,39,35,37,43,57
WUq8HJHIZU4uteB154XN7w,91,59,62,82,177,492,538,505,332,219,118,54,27,27,14,18,19,28,63,97,149,134,106,84
GUaPe4gw5KhihfPPqhtSIA,7,23,26,26,29,22,17,12,7,,1,,,,1,,5,4,1,14,14,18,14,9
ze_yvgQBifCCyZ7Qr2Q0wQ,,,,3,,,2,,5,2,,,,,,,,1,,,1,2,,1
Z8nyLyhdC0Fn5PkOZeDoGg,5,2,5,4,4,7,2,7,5,3,1,2,1,1,3,1,3,2,,3,4,4,5,2
srAeBTSXkyR5mBtivNiT7A,7,4,3,2,4,1,1,,,,,,,,,,,,1,2,,4,5,6
gBDAgyz_OxfR5hhPxkMuzQ,1,7,4,1,1,1,,,,,,,,,,,,9,2,5,2,2,3,1
eSaG2RWnxp7UuLGuUGqSSQ,7,3,2,,,,,,,,,,,,,,,3,1,1,1,,,1
YSz8a6PJSjcxV8q5isS4Rg,3,16,7,1,2,,,,,,,,,,,3,1,2,4,,1,,,
HgVirOyCSjxrrqDzuYtUNQ,,1,,1,,,,,,,,,,,,,,,,,1,,2,
dENns4dukYRZunxCOUzRsw,1,,1,,2,,1,,,,,,,,,,,3,,,,,,2
B-4jb44K_qPdQUB_69gZGQ,1,2,2,3,2,2,2,,,,,,,,,,,1,2,2,1,,1,1
5D3cAYturwbEqnj52b1Tmw,24,8,15,11,16,21,12,15,7,16,8,3,3,3,1,,1,3,3,3,3,,14,25
sXskRyJsV8wEpWwFtSnMxw,8,3,,,,1,1,,,,,,,,1,2,2,5,7,5,4,1,1,2
Jgkabchcz1wa110z5QRREw,9,6,4,,1,1,,,,,,,,,,,,,,,1,,1,3
rHmILK3NBQWiRQMr9Sk8ew,5,19,8,4,10,13,7,11,6,6,7,7,,,,1,,1,5,5,2,,2,8
g_-ppoYkEYy6__nHbbeb5Q,1,,,,,,,,,,,,,,,,,,,,,,,
TkcgUqs4Hk8tQDLtq74gHA,2,1,3,4,,,,,,,,1,,,,,,1,,,,,,1
J2nCJBrGn4EQT1abnBHaUQ,3,1,6,2,1,2,1,1,,,,,,,,,,1,,,,4,4,1
Gp1NcYpvQpqjcY-RDC31Lw,5,5,5,,3,2,1,1,1,1,3,,,,,1,1,2,,1,,,,1
yvJFb7pOJUTwr0wxgzvzgw,3,3,4,,1,2,,2,3,1,,1,1,,,,,2,1,,,2,,2
AW9u28V3ktAS1dAwOm_7_A,,,,,,,,,,,,,,,,,,,2,,1,1,,
YoJt2bvCrYMSSyoeUO-YTg,3,4,3,1,1,2,3,,3,2,1,1,1,,,,,,,1,2,,,
AiJOhuojc61m73Gnd5vJBg,,,,,,1,,,,,,,,,,,,,,,,,,
Ey1iEY8yAQG5MEBZPQ_niQ,62,59,93,73,68,62,72,62,42,32,13,11,11,7,16,15,29,32,40,42,50,51,54,62
2gfnl6GnCQhOnUsE5tNHdQ,,,,,,,,,,,,,,,,,1,,1,,,1,3,1
zlAALusttyFUDhGVvPaN7w,3,,6,3,,,1,,1,,,1,,,,,1,1,,,2,1,1,1
psWFACt7KyMbo5mYx4qMCA,3,1,1,2,1,,,,,,,,,,,,,,1,,,,1,
VXWCXy_wYgg5sbcz0kx_Qw,,1,2,3,9,11,18,27,37,6,1,8,3,2,,,,1,2,,,1,,
IbuNed_ZQqimGQyJ9B4WoA,60,103,80,26,8,2,1,,,,,,1,,,,2,4,4,3,1,3,8,3
tX2UUyP3WCCsfqWGQcMBkA,,,1,,2,1,1,3,1,,,,,,,,1,3,,,1,,1,
FevycwulBfHEZt77dv2EyA,5,5,12,12,3,,1,4,5,,,,,,,,6,5,4,2,3,1,,3
rhYZCUiywRknWKieJ75zug,3,8,2,6,4,2,5,2,7,,3,2,,,,1,2,,,5,6,2,1,3
GjWdDBsoZ17TGDV55zWj2g,1,1,,,,,,,,,,,,,,,,,1,,1,,,
v_eEKWfbJ6g8IgN71FVDRQ,15,14,17,5,,,,,,,,,,,,1,9,10,14,7,2,2,28,37
gCueUS9rBzmLQqdVNU3iZg,5,1,6,,,,,,,,,,,,,,,2,12,4,,,,4
1EuqKW-JC-Fm3RSWRqKdrg,1,,,,,,,,,,,,,,,,,,,,1,,,
1AdIZu9j2lTl8tUy2neDDQ,2,1,7,3,2,,,1,,,,,,,,,,1,1,,2,2,2,4
9PliBKLrTGttISgMwD5NDw,,1,,,,,,,,,,,,,,,,,,,,,,
Shbayhg-r15fZEPdFeWlNg,3,3,2,1,1,,,,,,,,,,,,,,,,,,,2
J73YHN9LgV7FNYRn7n2NjQ,1,,2,1,1,1,2,,,,,,1,,,,,,,,,,,
8fjF2NIPSM0Ar1hed2tdog,5,8,13,16,6,,1,,4,1,,2,,1,1,,1,,,,4,1,2,1
kpC__sWtWkLdSOI2xxdirg,1,1,1,3,3,1,2,2,,,1,,,,,,,1,,,,,1,2
MAfyzC6MuNwLTsemRdzlhA,,,,,,,,,,,,,,,,,,,1,,1,1,,
jRq50hjNDfnkZ3AdJxhsEg,3,3,2,1,4,4,2,7,2,2,2,,,,,,,1,1,1,,,1,2
XvWw0DlG5qkSDZpsficDgA,2,1,1,2,,2,2,,,,,,,,,,,,,1,1,,,
ErPV2co7rEOUGKXUAQV4jQ,1,,2,,,,,,,,,,,,,,,,,,,,,
Uq5dmjBtsWB67M6URZI2dA,4,1,,,,,,,,,,,,,,,,2,1,,1,3,,4
-zsZLjeVBh0SpWlOXAbQaw,,,,,,,,,,,,,,,,,,,,,,,1,
46UHF46E1z-W2dOmhv-Fng,6,7,9,10,6,5,5,2,3,5,1,,1,1,1,,,1,1,2,1,1,1,4
qWflasEfK2strQg5Ulcz4w,8,3,9,2,2,4,14,9,6,5,5,1,2,1,,,1,1,1,4,9,4,7,7
1sOOSqGIeLs7vp8G5SY8pQ,4,6,10,4,,,,,,,,,,,,,,,1,,,1,2,
lXei5FmhVz-BHYU_RWMEqA,4,4,5,3,3,,,,,,,,,,,,,,,,1,2,,
M9O22kiyCq5Zkrmo5VMM2A,,2,,,,,,,,,,,,,,,,1,2,,,2,,2
ZL_Xpue6CcyaHG7bsOPqng,1,6,3,,,,,,,,,,,,,,,,,,,,,
Vk1-8BhzJdZYiZjXPFwgEQ,1,2,4,,3,3,3,4,3,4,1,,,,,1,,,,,1,1,1,2
btiYZMEOwXRD806kQXEYAg,,,,,,,,,,,,,,,,,,,,,,1,,
9YZZDtrmvdz4PD2iyoRbjQ,,1,,,2,3,3,1,1,,,,,,,,,,,,,,,
QjOohzv1KjSKXTqbuLh20Q,2,1,2,,,,,,,,,,,,,,,,,3,5,5,11,3
Uo2xUQaMzJoEF-tzrQWNkw,1,,,,,,,,,,,,,,,,,,,,4,6,7,
2uBLpBwXwNaHcar8Lua2HQ,,,,,,1,,3,,,,,,,,,1,,1,1,,,,
FfHpj1QcW510pA3CS354xw,,1,2,1,2,,2,4,,2,1,1,1,1,,2,1,1,1,3,2,1,,
AkG4ozbKUgjDk8-Mmywsxw,12,15,24,9,5,3,2,1,2,4,1,,,1,7,5,6,13,14,15,19,8,4,3
7SJoMX5ti-VoEsEW6mJLRA,58,384,577,269,106,109,34,5,4,2,1,,2,1,4,6,53,52,32,39,124,106,26,26
zMyQKUAAT6mNKve63ywzVQ,13,8,12,13,14,12,11,7,6,2,,,,1,,,1,1,2,1,7,4,9,11
AQ3M-0jn-A44yKUevvLIXA,,1,,7,3,2,1,3,1,,,,,1,,,,,,1,,,,1
