business_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
NCFwm2-TDb-oBQ2medmYDg,130,141,183,206,247,216,219,143,61,36,23,13,12,7,13,22,44,43,75,115,145,161,163,152
VsIx1NnhM5PA8prJjIZNYg,8,9,20,20,13,13,13,6,4,,3,1,1,1,1,3,2,8,7,10,10,19,20,17
zKqWjDZHo-lk7_E3hHkORg,,1,,26,52,90,95,84,76,44,13,3,,,,,,1,1,2,,2,1,2
uWIrZQx2BxKznWPjxWGRNg,6,8,11,13,11,13,10,16,8,3,4,1,1,1,3,6,5,3,4,5,8,5,5,7
cQ2G-OenoaPwrZWwDsEDjw,15,19,21,13,12,11,2,7,7,2,1,3,2,5,80,65,34,25,25,23,19,17,21,14
ORmMxiJnz9sMnHLFTZtitw,12,16,24,22,20,14,9,6,9,1,3,3,2,1,4,5,6,13,11,21,11,18,35,15
UceIYWaKErRX_CSviEgVuw,1,30,19,10,43,20,11,,2,,,,2,,1,1,1,2,2,3,3,1,1,4
1fK0bh0dI_Pz6-I8jorHQw,1,1,3,,1,,,,,,,,,,,,,1,,,2,,,4
5iSlHNIy3RLbCP5AayB31g,19,26,35,20,16,11,3,1,,,,,,1,,,,1,8,14,18,19,13,10
dWrezcuIAO-Ckx1W0gu5jg,31,74,102,104,38,9,9,,1,,,,1,1,1,,,2,17,28,34,39,21,16
JXwyTKI7TlnleDhT3LRKKQ,49,50,43,36,48,56,54,70,54,18,2,1,,,1,3,2,4,5,14,25,29,37,43
XGaa9NDCwOJ9v0Cj55p28w,13,9,11,14,21,22,23,37,28,16,13,2,3,1,,1,1,2,7,4,5,8,20,12
_ixV2SWDy7w8jzEAHp85qA,8,27,24,31,20,26,24,19,10,3,,,2,,1,2,2,40,21,33,27,35,30,13
GizVoda_ztZpbqdpAd2gYg,,3,3,4,8,6,6,12,12,7,5,,,1,,,,,,,,1,,2
pqaFZPp12U7YX1upzSfR_A,3,6,3,7,10,12,25,27,23,13,11,2,1,,,2,1,1,7,5,2,7,4,6
rzxEaRIVQXWObAHBUMOAvw,2,3,3,4,3,,2,6,6,4,4,4,1,,,1,,1,,3,2,1,3,2
Nm1pBGkT5euNOn29JHwXrQ,15,9,32,22,13,9,3,2,1,2,,1,,1,,,2,1,1,1,1,7,54,36
IZKjHtCuRlbhyD1WtGd8uA,2,,,,1,1,,,,,1,,,,,,,,,,1,,,
-QNQ4R1VgRoL4b6lC8Anrg,10,16,14,16,13,11,10,3,5,3,,,1,,,1,,2,2,8,11,7,23,8
3GLWwjU3Ku_2EWuJ71hxqg,21,11,,1,2,,1,1,2,,,,1,,1,2,7,9,25,23,27,34,31,30
0tnZj3GkhKxPd9hT3HXt5A,,,,,1,,1,,,1,,,,,,,,,,1,3,2,1,1
6hGFtOcrhYeAE0uBUNpgLQ,,2,3,4,5,1,7,6,5,7,3,,,,,,,,1,,,,1,2
4Pzw-hvOESVUhQnZvXzjOg,5,12,8,24,16,7,2,,1,,,,,,2,,,,1,,2,,4,
3X7dy9FD3fQ8fQ-WBBzDMw,27,23,32,33,39,35,34,11,13,1,1,,,,,1,,1,3,1,5,9,13,16
jKrlc4xQIvfzDZ8eNfqxwg,19,45,55,50,72,86,97,94,41,18,7,1,3,,1,2,1,4,6,3,7,9,8,25
m_XkXGm4BSnrtiLc1zgLTw,1,4,2,2,6,4,6,1,5,1,1,,,,,,,2,2,1,5,,4,3
KPV_FVNWkgmYh1ArVlt6kg,64,59,72,55,34,11,10,1,,1,3,,,1,1,7,17,33,50,80,81,77,57,47
P5ok14ZLSORO-1521ZPWNw,,,3,,4,,,,,,,,,,,,,,,,,,,
pomGBqfbxcqPv14c3XH-ZQ,95,183,170,161,90,65,22,3,1,1,,,,,,3,1,20,65,103,116,106,81,93
e98_6C_gMInBf9ZpctDIxw,,,2,1,28,14,7,6,2,1,1,,,,,1,,2,,1,,,,1
XIgTZdZqJLuaYnaWG3jyFw,18,37,29,9,6,6,1,2,1,,1,,1,,3,4,3,2,3,1,6,3,7,3
oB8ubB0VcNyCmiy6jRnCiQ,,1,1,1,,,,,,,,,,,,1,5,6,,1,,1,1,
FfG8twx5K18y268Gp4dSKA,40,56,64,56,31,18,26,15,13,15,24,32,30,20,9,3,,5,19,24,36,38,29,46
SaL2YDKT96zHqxlaq7mJbw,9,11,11,10,14,8,10,13,17,14,6,3,2,,,1,,5,10,13,9,6,6,8
Jt28TYWanzKrJYYr0Tf1MQ,106,125,171,192,117,110,64,49,48,10,4,5,2,2,2,8,28,56,111,149,171,159,140,121
T64FH66qs4EN0d0ds2f5fw,1,3,4,7,20,149,271,245,169,110,54,15,4,,2,3,4,3,8,5,4,3,7,4
xo1FxmxwWAXIVZ1MO222dg,28,37,55,36,37,24,34,22,19,10,14,6,7,3,16,6,5,14,21,15,15,16,20,25
Mnf10SaW1-8O3zVF_S16Dg,21,19,24,13,26,9,8,3,2,,2,,,,1,,1,7,12,22,26,18,33,31
FLo5NZ8OXq-lgfXIn1er1A,4,6,,6,4,4,11,7,4,2,1,2,,1,,,2,1,,3,3,1,2,2
-OEIW0dO96-492qa_luxaw,56,87,115,98,74,56,44,28,35,11,5,1,1,1,3,,4,11,21,31,56,64,51,56
8qAtou9A4ksXGkjyLibWDg,17,30,16,25,16,13,3,4,1,,,,1,,2,,2,2,,2,3,3,1,7
jlm7UtOXnZ8azTpkqqppJA,14,14,13,6,10,21,18,19,15,5,3,1,2,2,,2,4,10,12,9,5,16,8,10
SLJX2dksO_BeNMQUe3Nr8Q,3,3,2,2,1,1,,3,2,,,,1,1,1,1,3,1,1,1,,2,2,
vGAJwqvfJLoeHdaM-8eRng,36,51,50,34,32,12,3,2,,,,,,,1,,,2,9,26,40,24,16,24
U57kGjM96gJHP3FZiCde5w,,,1,5,55,26,11,4,1,,1,,1,,,,,2,1,1,2,,1,1
BVR1lyHxR7BGp5WF7KeikQ,1,10,11,23,31,51,75,50,33,34,19,7,5,1,,,1,4,6,1,1,1,1,
SAIrNOB4PtDA4gziNCucwg,94,184,246,185,151,134,119,198,169,62,35,8,5,,1,2,,1,2,4,3,1,9,1
swl9MCD8CU7kbNvn0L4SJg,7,8,11,11,6,3,2,3,,,1,,,,,,1,3,3,8,6,6,10,3
PpicV2WP71Bmn5QsA9LAYw,4,3,1,,4,3,2,2,3,3,2,,,,,,,,,,,,1,
26qWU1er-B1ofp47_ZjD0w,3,4,2,1,7,12,25,29,18,7,3,2,,1,,1,1,,,,,,1,
bRrA6j1FBlGP8eOBPQf1UA,15,8,8,13,7,8,14,16,9,12,12,8,1,2,,1,,3,2,3,7,13,6,7
mDoLWEOFmxcQ5TAPqxoJLg,33,27,24,19,20,14,17,8,7,8,3,,1,1,1,1,7,12,9,9,9,15,17,31
-N_agk8RUHvHk3GVDsyunQ,3,5,5,6,3,4,,1,5,3,2,3,1,2,1,,2,4,1,,3,,5,3
MiUrif_vYOuITF4ALf7WHA,28,41,33,30,30,27,15,17,14,5,7,5,9,5,4,3,8,8,15,27,45,36,34,34
5LNZ67Yw9RD6nf4_UhXOjw,860,1003,1092,1161,1232,1368,1250,1108,920,602,505,273,164,111,167,323,411,547,884,1096,1237,1025,937,917
Wg9272hxpu9IBTXMTB6EeQ,43,77,81,68,24,23,2,,,2,,,,,,,,,20,41,44,41,39,34
JWhqCvKTs5vLwIrhrbgx7Q,17,10,9,12,6,6,10,12,9,5,3,2,,,,1,,2,,2,1,3,2,1
wAQr_GVUNFSvqFfr3cC9kA,11,20,31,17,17,23,9,8,1,2,,,,,,3,5,6,4,8,3,4,1,4
rONzEAB8P2sBLgBEGnVMrA,3,3,1,8,1,8,11,7,3,1,6,7,6,4,5,,2,4,4,12,10,2,11,4
ATi_nyof_4WGpmtHoc53dQ,,,,,,,,,,,,,,,,,,,,,,,,
KHROx3AxX8btg70JDPbIqg,16,26,19,19,31,13,21,18,13,9,4,2,,1,2,6,4,11,3,9,14,14,7,11
d6_51PI94EC1C5sG9hi6HA,6,5,6,8,12,13,21,4,3,4,1,1,,,1,,1,3,3,7,2,4,4,7
DyYS-JKXlW2PCr_Gt5JOvQ,7,5,5,4,12,10,5,6,5,7,4,,,,2,1,,3,5,7,11,15,8,6
qA-747-HsB_G1-PFofbvtg,12,17,15,9,12,13,12,4,9,3,1,3,,,,1,1,6,15,19,14,25,7,19
BB-Ab0rwYk6aclOn9SMVmg,,,,,,,,,,,,,,,,,,1,,1,,1,,1
iACo0RlJN6PGJez9oaK-tA,3,9,23,12,13,13,9,11,10,4,3,1,1,1,,6,7,12,9,12,9,8,,4
8IY7Ke86FdTCAgidNTk8eA,1,,8,6,5,3,6,2,4,2,2,,2,,,,,,1,,,,1,2
wmSpZnWRgaH1Zk8sfnRqHA,,,3,2,,,,,,,,,,,,,,1,,,,,,
9NrsFCuGGPJJGCZGP0T2mA,1,,5,1,1,,,,,,,,,,,2,4,3,5,7,8,,,
n98Gbks3BvpKC8qMFPMKeQ,2,5,1,,3,2,1,1,1,1,1,,,,,,,,4,2,3,3,1,1
CMJqS9j_FB_lSgMhnl_NFQ,5,4,4,1,8,,18,27,7,6,7,1,1,3,,,,4,6,6,3,5,4,2
dn_ipqbm7_jUz5X3rDez_A,172,180,189,255,169,124,100,54,34,7,1,,3,2,2,7,17,62,145,248,301,273,197,171
nUR_AQd_6Dhpx3sb2T6meg,12,13,17,11,19,20,22,17,15,9,3,,3,,2,1,2,4,3,8,6,8,7,8
cc1jQJfCet8lfxj99CdCFw,1,2,,1,1,,,,,,,,,,1,21,72,56,60,35,9,,4,
DMMEWBNOJhB9nG_2J1lYvg,4,6,15,11,15,28,37,34,25,22,9,2,,,2,1,1,2,3,3,3,4,4,11
Rj-7ymdw8aNZBRqGRAjR3Q,56,53,72,48,33,16,6,3,,1,,,,1,3,,2,8,12,39,43,71,52,48
SwiqqxIA1UlSi5kxwaaR2w,,,,,,,,,,,1,,,,,,1,1,1,,,,1,
a3jFGgoWbPkPGENEafiXwg,5,3,4,3,4,10,3,9,6,5,8,2,1,,4,3,6,6,6,10,9,8,8,4
6hL5p4GvffZspZaU1vVnMg,47,68,58,24,33,37,35,36,24,13,8,4,,,1,2,2,2,2,3,4,5,11,26
qqs7LP4TXAoOrSlaKRfz3A,59,105,171,118,89,36,11,1,2,,,1,,,3,5,49,219,323,344,334,143,77,32
6Ct57qgmXwOnzfSZoUGh0Q,250,228,231,221,213,208,187,203,168,133,95,69,43,39,52,99,121,138,218,224,224,210,213,212
kqEjBvWOgnitmH4nTTPuJQ,,4,5,1,,1,,,,,,,,,,,,,,,,,,
n0h8aAbohj32URLrw4ak0A,5,4,1,6,2,6,2,1,1,1,,,,2,,,1,,,2,7,7,6,6
HCy67mv3yK8BXlrTwcdKSg,4,6,26,13,7,20,13,10,4,1,,,,,,,,1,1,3,1,2,2,5
N98tlF53bqiWZ72INWaFyg,7,10,4,8,7,4,4,1,1,,,,,,1,2,,1,,,2,5,10,9
7sPNbCx7vGAaH7SbNPZ6oA,315,386,460,434,350,235,213,110,61,10,1,1,2,2,2,5,3,15,319,589,680,514,392,301
G5iz09NiHOtAcxAAcMCXzA,30,10,9,1,2,,,1,,,,,1,1,3,4,5,19,31,54,49,60,57,37
Xspg78dOvuedvuPEUwZBjw,42,34,42,40,50,36,27,5,4,,2,1,1,,,2,20,45,58,55,51,74,54,52
bpRo8L8dkhgbJhdIKa9mwA,38,130,193,170,152,175,125,53,18,8,4,2,1,5,2,2,11,10,10,21,8,13,7,3
v3hOnLX3zOuRao5Gc3C8hQ,15,13,3,3,4,4,,,1,,1,,3,1,1,5,7,12,20,24,18,26,22,17
stbX9rtRIpDF-VymOwHJ8w,2,2,2,4,7,13,23,21,19,8,12,3,,,,,,,,,,,1,
KYEZATGRY5aD69ZR6VvyWQ,4,8,13,8,12,2,4,1,3,,,,,,1,3,2,3,6,2,9,3,5,4
BN_GVKaX0jnaVI4Ar1iV2w,,6,2,2,4,9,1,1,2,1,2,,,,,,,,,1,1,,,
_pBXtjN43eqMV0XZTz7nmw,7,12,11,21,83,525,884,846,484,287,188,52,23,5,2,6,9,11,13,14,11,8,7,10
YF4QJ_j-PM7cMZja6K1MwQ,100,57,20,16,16,31,57,41,27,25,16,8,3,5,5,12,26,116,411,563,410,273,203,166
a2JgQgEGm5hMDEhryhMMJg,9,9,9,21,12,16,10,2,,1,,1,3,2,,,2,1,1,2,4,,1,2
o597EK6uvR5RuPMZEwYCUg,6,105,78,117,213,90,45,19,6,7,3,,1,2,,1,5,5,2,4,4,7,10,17
bzwLwNB4i38hE-hUKMbH5w,,,,1,1,1,,1,,,,,,,,1,1,1,,1,1,,,
Euarvo7ZLzpuTOFXOx70Qw,,,,,,,,,,,,,,,,,,,,,,,,
a-4SLIoCbHts1Rm0ltJJjg,9,5,9,9,9,9,8,19,13,10,6,3,3,,2,2,4,2,6,7,17,8,13,7
vcM4smunSk2B3ZOJWTk-Rg,7,3,6,8,6,8,4,5,2,1,,1,2,,,1,3,1,6,2,1,1,4,7
oLyknV8O5jR3COxy4wPbrg,1,1,7,3,4,6,3,6,4,4,,2,1,1,,2,2,1,4,4,7,1,6,5
gEjHZH--OgwXph03pVdoYg,41,44,37,38,33,35,38,43,45,22,18,18,10,7,6,13,9,17,17,26,45,29,30,41
y8d90Pt16Nip-B5UXWBP-w,216,228,219,192,188,168,97,62,36,10,2,1,,2,2,1,4,15,48,86,143,137,121,137
nHQtk-oJVNvVpvfFslv9Ug,5,5,5,3,6,13,7,21,8,6,3,1,4,,1,,,,,2,3,1,1,1
mbjF4qlWNfmLlhQ6-VowHg,,1,,4,,1,1,1,2,5,2,5,2,2,,2,,1,1,2,1,2,3,
UgusE1TeoVGQRPg_wN4Ubg,,,,,,,,,,,,,,,,,,,,,1,,,
17V-PM_2t0QIAvU0euBovg,10,1,,1,,1,,2,,,,,1,,,2,2,6,14,11,8,11,12,10
8fYvO8ZMILIlPcYNB9IA1w,4,3,4,2,6,6,2,,1,,,1,,,,,2,1,1,1,,,5,4
hxvrzLFpNQQFKEMNSO6FlQ,2,6,4,17,31,23,33,20,14,7,1,,,,,,2,,,2,2,,2,2
v2GJWvZqEAjUc22hZUYzYw,,,,,,,,,,,,,,,,,,,,,,,,
VGWEpMEkzQopS5lUNd06Sw,123,140,152,126,123,105,78,73,21,8,,1,,,,,6,9,32,92,103,99,69,67
Q-qdb8Om_gE8dEqb_Ysejw,6,4,14,7,7,4,5,4,5,1,,,,,,,,2,,1,3,,,9
gJ-GhQAJmb8NfmYmZ9vNbg,,1,,,,1,,1,,,,,,,1,,1,1,3,2,1,5,3,5
CrMdi8f0YftE3_K3UZU6gw,,4,8,3,3,2,1,,1,,,,,,,,,,1,,2,,,
U8afCPSblJ_kagrU6nghqQ,1,4,2,,,,,,,,,,,,1,1,3,3,3,1,5,4,5,2
7IkSGKKiWhfkXQBCT8EOgA,11,23,27,17,31,20,13,12,1,3,1,1,1,,1,1,5,33,21,21,16,15,7,21
XwqDAyiPGnQFuCWUsokSfg,14,5,3,1,1,2,,1,,1,,,1,1,2,8,5,19,11,12,10,22,10,13
o1wIJ_ToTf6nKkumXWxSUQ,1,,4,2,,1,2,3,,2,,1,,,,,,,,,,2,1,2
ikq8TRpHxGxfBVFpmsnaNQ,3,1,1,,1,,,,,,1,,,,,,,,,1,,,1,
7-WXY8gfKqltecyDUc6Ghg,5,7,11,7,7,4,5,2,1,1,,2,1,,3,3,6,2,2,2,2,5,5,3
kzwiQ54fopeTgGEIkgJ2dQ,38,40,37,41,28,49,54,97,90,32,13,17,4,4,6,5,10,5,8,3,6,18,10,22
X11JfeIVH9d6qMrDqA-N7A,41,41,39,26,24,13,12,6,7,3,5,1,1,2,1,2,5,11,17,22,17,18,7,14
5_ymZOB8eIfi6nzzL5-SbQ,42,65,66,81,71,69,66,67,47,42,28,24,13,7,3,5,13,22,26,39,39,47,34,37
oiVpyFXOAdQUHvQLwr-58g,9,6,7,9,9,5,10,6,5,2,2,,2,,,,1,3,6,1,5,3,7,7
BORPULADzZV6_LJZzcsywQ,77,81,85,86,82,79,62,67,61,50,37,18,3,1,9,2,17,32,65,123,128,99,98,86
WPCgtEG-bJt0cZtnM-x7yw,5,16,12,13,6,3,,2,1,,,,,,,,1,1,1,,,,,
MxzMn4UAU-Vt-x2lyEqcDw,,,1,1,2,4,9,4,3,3,,1,,,,,,,,,,,,
Px6jHbn82gk05QvazuXnJg,,1,,,,,,,,,,,,,,,,,1,,,,,
bQ_wtZvMb__OhprY5bF9aQ,41,45,62,50,12,3,3,1,,1,1,,,,,3,3,2,6,32,46,48,25,43
71bwX-tbmq4su8H7Q9oLOQ,154,103,35,13,10,9,14,14,18,5,3,2,,,1,3,1,3,6,18,23,71,57,175
mrQqy-xU6nanRoPabNw-jA,,1,2,2,4,3,1,,,,,,,,,1,,,3,1,,,3,1
urALunwW79g5ZzWzHQ250g,18,12,16,21,26,16,28,17,9,1,2,1,,,1,,,1,2,9,17,20,22,14
vjhB95c5nOXflNoyq_jKzw,152,144,158,122,83,35,23,8,4,,1,,1,,,2,9,18,52,102,114,120,82,100
eGds23U24IJ2Ww_feC5RIg,,,,,1,,,,,,,,,,,,,2,,,,,4,2
nW3Cq-PPmDLMMlDaeXLDqA,2,3,1,3,5,1,1,1,,,,,,,,,1,,1,,,,2,2
n0tnioUYabmpBrTwmIq08Q,8,2,1,4,7,7,7,5,3,3,1,1,,1,,,,1,1,,3,,,
127i5uC5PTjWdvBMXEn9Ww,4,,4,7,9,12,5,4,3,2,,,,,,,,,2,,,1,,1
nAQtZgjU0fAjAtWtCETkew,4,3,1,2,1,,1,1,2,1,,,1,,,,,,,1,2,5,,1
s4A_aLo5t7aOd0Kb0GWa2w,3,3,2,2,5,4,1,2,2,2,1,,,,,1,3,1,1,2,4,2,1,2
P7pxQFqr7yBKMMI2J51udw,320,368,479,462,436,329,248,132,65,30,6,2,6,5,7,10,10,27,262,503,619,558,456,343
4ZZUy_puHjqkv5Z9OO9qKA,,,,,,,,,,,,,,,,,,,,1,,,,
GAhKwMfERTKgACn1Z2BMrg,,,1,,1,,2,,,,,,,,,,,,,,,,,
BjPph9SbmEfox2vip326PQ,14,15,13,14,14,9,5,,1,,1,,,,,1,2,4,1,3,6,25,20,24
MgaFkl7CTZZfXUJ79FIWGQ,3,13,49,53,23,18,6,4,2,,1,,2,1,,2,2,1,2,,,2,1,1
g3g3dWFoVSYhXQTs4ctGyg,19,19,17,35,24,64,101,79,95,62,36,8,7,3,5,5,6,7,6,8,20,14,21,11
Pob7ibbNT29--69nxXEP2g,91,106,124,167,241,276,271,291,279,171,103,44,13,12,8,18,24,16,31,61,86,98,115,112
ZwNfUuh88cvjqiNtIxxHHg,10,11,13,10,9,17,24,31,14,5,6,,,1,,1,3,3,8,5,8,8,9,15
6GzwaQeb3brmyBucng_WPg,50,38,45,48,56,79,58,90,62,44,28,17,6,7,2,8,17,11,22,20,29,37,37,54
WUq8HJHIZU4uteB154XN7w,107,57,47,171,683,1557,1653,1247,860,548,371,202,74,33,21,20,48,81,199,352,384,291,203,150
GUaPe4gw5KhihfPPqhtSIA,5,19,16,11,16,13,6,11,10,1,1,,,,,2,1,5,2,5,4,12,6,7
ze_yvgQBifCCyZ7Qr2Q0wQ,,2,2,3,9,9,7,3,4,2,,,,1,,,,,,,,,2,1
Z8nyLyhdC0Fn5PkOZeDoGg,5,2,,1,4,1,1,3,,3,,,,1,,1,,,,,,3,1,1
srAeBTSXkyR5mBtivNiT7A,2,,6,2,,,2,1,,,,,,,,,,1,,,,,,2
gBDAgyz_OxfR5hhPxkMuzQ,1,1,2,,,,,,,,,,,,,,1,,,1,4,2,,4
eSaG2RWnxp7UuLGuUGqSSQ,2,,,,,,,,,,,,,,,,,1,1,,,,,1
YSz8a6PJSjcxV8q5isS4Rg,,1,1,,,,,,,,,,,,,3,4,8,8,4,2,1,,1
HgVirOyCSjxrrqDzuYtUNQ,2,1,,1,,,,,,,,,,,,,,3,1,,1,1,2,
dENns4dukYRZunxCOUzRsw,,,,2,1,3,,1,2,1,,,,,,,,,,,,,,
B-4jb44K_qPdQUB_69gZGQ,,5,3,2,2,,,2,,,1,,,,,1,,,,,,,1,1
5D3cAYturwbEqnj52b1Tmw,6,5,9,3,8,9,14,11,18,12,8,4,1,,1,1,,2,2,1,2,2,5,4
sXskRyJsV8wEpWwFtSnMxw,2,1,,,,,,,,,,,,,,,,1,2,1,1,4,2,6
Jgkabchcz1wa110z5QRREw,9,4,,,,,,,,,,,,,,,,4,6,,2,,1,
rHmILK3NBQWiRQMr9Sk8ew,14,14,7,4,2,2,6,4,11,1,4,2,,,,,,5,3,1,3,,1,1
g_-ppoYkEYy6__nHbbeb5Q,,,,,,,,,,,,,,,,,,,,,,,,
TkcgUqs4Hk8tQDLtq74gHA,1,1,1,,,,,,,,,,,,,1,,,,,,,,2
J2nCJBrGn4EQT1abnBHaUQ,1,1,5,2,2,1,,,,,,,,,,,,,1,,,,2,
Gp1NcYpvQpqjcY-RDC31Lw,1,2,1,1,2,3,,2,1,1,1,,1,,,,,1,3,2,,,1,
yvJFb7pOJUTwr0wxgzvzgw,,3,1,,7,1,2,,2,,1,,,,,,1,,,,,1,,1
AW9u28V3ktAS1dAwOm_7_A,,,,,,,,,,,,,,,,,1,,,,,,2,
YoJt2bvCrYMSSyoeUO-YTg,,2,,1,1,1,1,3,3,5,1,,2,,,,1,1,,,,,,1
AiJOhuojc61m73Gnd5vJBg,,,,,,,,,,,,,,,,,,,,,,,,
Ey1iEY8yAQG5MEBZPQ_niQ,42,46,42,43,58,39,60,61,41,34,22,13,9,6,8,15,17,27,23,32,28,37,39,25
2gfnl6GnCQhOnUsE5tNHdQ,,,,,,,,,,,,,,,,,,,1,,,,,
zlAALusttyFUDhGVvPaN7w,,,,1,,,4,,,,,,,,,,1,1,2,1,3,,1,
psWFACt7KyMbo5mYx4qMCA,,2,3,1,,,,,,,,,,,,,1,3,2,7,6,3,1,
VXWCXy_wYgg5sbcz0kx_Qw,1,2,,1,2,8,7,44,76,42,17,12,15,10,9,3,,,,,,,,
IbuNed_ZQqimGQyJ9B4WoA,4,5,4,3,1,3,,,,,1,,,,1,38,127,176,242,138,50,8,10,3
tX2UUyP3WCCsfqWGQcMBkA,,1,,2,1,,,1,,1,,,,,,,,,,,,,,
FevycwulBfHEZt77dv2EyA,1,3,7,11,4,4,5,1,2,,,,,,,,3,2,3,2,3,1,1,2
rhYZCUiywRknWKieJ75zug,1,3,1,1,1,4,1,3,2,,,,,,,,2,1,2,5,2,5,1,
GjWdDBsoZ17TGDV55zWj2g,1,,,,,,,,,,,,,,,,,,,,2,1,,
v_eEKWfbJ6g8IgN71FVDRQ,3,4,1,1,,,,,,,,,,,,3,2,12,14,9,8,1,,
gCueUS9rBzmLQqdVNU3iZg,,,1,1,,,,,,,,,,,,,5,1,6,3,5,3,1,
1EuqKW-JC-Fm3RSWRqKdrg,,1,,,1,,,,,,,,,,,1,1,4,4,1,,,,
1AdIZu9j2lTl8tUy2neDDQ,,,,1,,2,,,,,,,,,,,,,,1,,,1,
9PliBKLrTGttISgMwD5NDw,,,,,1,,,1,,,,,,,,,,,,,,,,
Shbayhg-r15fZEPdFeWlNg,,1,,,,1,,,,,,,,,,,,,,,,,,
J73YHN9LgV7FNYRn7n2NjQ,,,,1,1,,,,,,,,,,,,,2,,,1,1,,
8fjF2NIPSM0Ar1hed2tdog,4,9,9,15,14,17,7,4,3,,,,,,,,,,1,2,2,,4,2
kpC__sWtWkLdSOI2xxdirg,1,,1,,,,,,,2,,,,,,,,,,,,,,
MAfyzC6MuNwLTsemRdzlhA,,2,,,,,,,,,,,,,,,,1,,,1,1,,
jRq50hjNDfnkZ3AdJxhsEg,2,,2,,1,1,1,1,,4,,1,1,,1,,,,,1,,1,,
XvWw0DlG5qkSDZpsficDgA,,1,,2,,,1,,,,,,,,,,,,,,,,,
ErPV2co7rEOUGKXUAQV4jQ,,,,,,,,,1,,,,,,,,1,,1,,,,,
Uq5dmjBtsWB67M6URZI2dA,1,,,,,,,,,,,,,,,,,2,2,3,2,1,1,
-zsZLjeVBh0SpWlOXAbQaw,,,,,,,,,,,,,,,,,,,,,,1,,1
46UHF46E1z-W2dOmhv-Fng,5,7,6,1,2,3,3,4,2,,1,,1,,,,,,,,3,1,1,1
qWflasEfK2strQg5Ulcz4w,3,6,2,3,2,7,6,6,3,3,1,,,,,,,1,,1,2,6,2,5
1sOOSqGIeLs7vp8G5SY8pQ,,,,,,,,,,,,,,,1,3,19,17,5,7,1,1,1,
lXei5FmhVz-BHYU_RWMEqA,3,1,2,,,,,,,,,,,,,,,,1,1,,,1,3
M9O22kiyCq5Zkrmo5VMM2A,,,,,,,,,,,,,,,,,,2,3,5,2,2,1,1
ZL_Xpue6CcyaHG7bsOPqng,,,,,1,,,,,,,,,,,7,8,15,32,25,2,,,1
Vk1-8BhzJdZYiZjXPFwgEQ,1,,,1,1,2,2,,1,1,1,1,,,,,,,,,,1,1,
btiYZMEOwXRD806kQXEYAg,,,,,,,,,,,,,,,1,1,,,,,,,,
9YZZDtrmvdz4PD2iyoRbjQ,,,,,3,,3,,,,,,,,,,,,,1,,,,
QjOohzv1KjSKXTqbuLh20Q,,,,,,,,,,,,,,,,,,,,,,,,
Uo2xUQaMzJoEF-tzrQWNkw,,,,,,,,,,,,,,,,,,1,,,1,,,5
2uBLpBwXwNaHcar8Lua2HQ,,,,1,,,1,,,,,,,,,,1,,,,,,,
FfHpj1QcW510pA3CS354xw,1,3,,,1,,,1,1,1,2,1,,2,1,3,2,3,8,4,3,,2,
AkG4ozbKUgjDk8-Mmywsxw,4,7,9,5,7,5,6,4,,,,,,,4,1,4,4,6,3,5,11,7,1
7SJoMX5ti-VoEsEW6mJLRA,31,168,338,200,57,68,20,3,1,,1,,,1,3,2,16,25,15,25,196,106,54,62
zMyQKUAAT6mNKve63ywzVQ,8,4,11,13,19,22,12,11,9,5,1,,1,1,,1,1,2,3,,,,,2
AQ3M-0jn-A44yKUevvLIXA,,,1,,3,,,3,,1,,,,,1,,,,,,,,,1
dVbZ0xbkwl8BWiqaDS0t-w,11,6,11,12,13,6,11,7,4,,,,,,1,1,1,,,2,5,3,10,7
kQY8Ymc2Nv9-czF9U7fMTw,1,1,,1,1,,,,,1,,,,,,,,,1,,,2,2,1
kICgNgVRkIh4doz0atyMMA,19,46,84,81,84,165,192,139,72,38,14,6,1,1,1,1,2,3,6,6,,4,2,6
cP2aaDaMFlhZNnx5KR4Y1w,,,,,,,,,,,,,1,,,,4,19,4,2,1,1,,
cHAhW7XJ2no_qzc46HpohQ,,2,,,,1,,,,,,,,,,,,,1,,,1,,
07r5PjnPxDXKI-Icp_NbpA,,,,,,1,,,,,,,,3,2,,1,,1,2,,,,3
vugrV0cSoUGfS1Ef_mF7nQ,3,2,4,1,4,7,2,3,2,2,1,,,,,,,,1,1,1,,,1
lJtdjZBK_j0G_RsdQci63A,1,2,1,1,,1,,,,,,,,,,,,,,,1,2,2,1
0YhT9HCBkU394IG6tQVtNQ,,,1,,,,,,,,,,,,,,1,,,1,,,,1
x6Jtzp2kK7g94f4iR0CIQw,,,,,,,,,,,,,,,,1,,,,,,,1,
1vGzHpCngofLvTqJr-2hWw,7,2,1,,1,1,1,,1,,,,,1,6,7,18,17,35,33,12,2,1,4
17UkAXwrC8aNOAZMrMq7Cw,2,2,1,1,,,,,,,,,,,,,,1,,1,,1,1,
dd3lBUGkokm3P1ChWJnYuw,,1,1,1,1,,3,2,,,,,,,,,,,,1,,1,,
uglkV5aFOFrKy5WxoedGJA,,2,1,,,,1,,,,,,,,,,,,2,2,3,3,3,2
